sample_id,time_s,step_id,pose_x_m,pose_y_m,pose_theta_deg,gt_x_m,gt_y_m,localization_error_m,path_length_m,coverage_percent,coverage_cleaned_cells,coverage_total_cells,uncleaned_cells,frontier_cells,gray_gap_cells,gray_gap_components,planner_intent,planner_mode,navigation_phase,nav_state,owner_source,control_owner,route_active,route_kind,route_len_cells,route_cost_m,route_status,map_mature,known_map_active,dock_completed,raw_obstacle_cells,actual_obstacle_cells,no_go_cells,hypothesis_obstacle_cells,contact_obstacle_cells,structural_obstacle_cells,thin_obstacle_cells,weak_unconfirmed_obstacle_cells,gt_obstacle_cells,false_occupied_cells,false_free_cells,false_occupied_ratio,obstacle_precision,obstacle_recall,quality_ok,quality_debug,loop_ms,planner_ms,planner_nodes,load_shedding,bumper_active,low_obstacle_debug,bumper_events,recovery_events,route_abort_events,known_wait_events,low_obstacle_marks
149,152.608,4768,8.11607,-2.56906,-89.6055,3.99221,0.181283,0.00386763,11.1505,27.1498,31269,115172,83903,17988,436,5,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=0.51m len=4 score=102.0 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=179 exploreRoute=frontier-only cost=2. noise=cache16:obs-1/ defer=73 plan=199ms/1105,0,0,0,,,,,,,,,,,,,,,,,60.7361,198.714,1105,load=shed loop=61 ema=29,0,lowObs=idle,0,2,0,0,0
150,153.632,4800,8.11607,-2.56906,-106.886,3.99219,0.18127,0.00388883,11.1505,27.1498,31269,115172,83903,17988,436,5,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=0.51m len=4 score=102.0 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=179 exploreRoute=frontier-only cost=2. noise=cache16:obs-1/ defer=73 plan=199ms/1105,0,0,0,89,89,92,0,0,89,0,0,485,19,396,0.213483,0.786517,0.183505,1,quality_gate=n/a,148.161,198.714,1105,load=shed loop=148 ema=40,0,lowObs=idle,0,2,0,0,0
151,154.656,4832,8.11607,-2.56906,-115.93,3.99218,0.181276,0.0039001,11.1505,27.1498,31269,115172,83903,17988,436,5,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=0.51m len=4 score=102.0 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=179 exploreRoute=frontier-only cost=2. noise=cache16:obs-1/ defer=73 plan=199ms/1105,0,0,0,,,,,,,,,,,,,,,,,66.0404,198.714,1105,load=shed loop=66 ema=34,0,lowObs=idle,0,2,0,0,0
152,155.68,4864,8.11607,-2.56906,-115.067,3.99218,0.181273,0.00389975,11.1505,27.1498,31269,115172,83903,17988,436,5,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=0.51m len=4 score=102.0 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=179 exploreRoute=frontier-only cost=2. noise=cache16:obs-1/ defer=73 plan=199ms/1105,0,0,0,,,,,,,,,,,,,,,,,64.1346,198.714,1105,load=shed loop=64 ema=28,0,lowObs=idle,0,2,0,0,0
153,156.704,4896,8.11607,-2.56906,-95.7311,3.9922,0.181266,0.00387442,11.1505,27.1498,31269,115172,83903,17988,436,5,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=0.51m len=4 score=102.0 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=179 exploreRoute=frontier-only cost=2. noise=cache16:obs-1/ defer=73 plan=199ms/1105,0,0,0,,,,,,,,,,,,,,,,,66.6066,198.714,1105,load=shed loop=67 ema=28,0,lowObs=idle,0,2,0,0,0
154,157.728,4928,8.11607,-2.56906,-76.7865,3.99223,0.181262,0.00384927,11.1505,27.1498,31269,115172,83903,17988,436,5,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=0.51m len=4 score=102.0 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=179 exploreRoute=frontier-only cost=2. noise=cache16:obs-1/ defer=73 plan=199ms/1105,0,0,0,,,,,,,,,,,,,,,,,90.858,198.714,1105,load=shed loop=91 ema=34,0,lowObs=idle,0,2,0,0,0
155,158.752,4960,8.11607,-2.56906,-81.5234,3.99222,0.181249,0.00385471,11.1505,26.8249,32074,119568,87494,19734,358,4,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:hard-core heading  t=2.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=1.66m len=11 score=83.3 comp=0 fp=817/0.00 cont=0.0 wall=0.0 seg=point geom first=37deg corne commitType=frontier intent=EXPAND_MAP fr=197 exploreRoute=frontier-only cost=2. noise=cache5:obs-1/1 defer=131 plan=97ms/2623,0,0,0,89,89,92,0,0,89,0,0,486,19,397,0.213483,0.786517,0.183128,1,quality_gate=n/a,76.3192,97.2297,2623,load=shed loop=76 ema=92,0,lowObs=idle,0,2,0,0,0
156,159.776,4992,8.11607,-2.56906,-88.045,3.99221,0.181249,0.00386336,11.1505,26.8249,32074,119568,87494,19734,358,4,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,RGBD_SNAPSHOT,frontier-hold,RGBD_SNAPSHOT:RGB-D snapshot set t=1.4s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=1.66m len=11 score=83.7 comp=0 fp=817/0.00 cont=0.0 wall=0.0 seg=point geom first=32deg corne commitType=frontier intent=EXPAND_MAP fr=197 exploreRoute=frontier-only cost=2. noise=cache22:obs-1/ defer=131 plan=122ms/9001,0,0,0,,,,,,,,,,,,,,,,,66.1543,122.489,9001,load=shed loop=66 ema=32,0,lowObs=idle,0,2,0,0,0
157,160.8,5024,8.11678,-2.59023,-88.1954,3.99292,0.160104,0.00386339,11.1717,26.8249,32074,119568,87494,19734,358,4,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=1.66m len=11 score=84.0 comp=0 fp=817/0.00 cont=0.0 wall=0.0 seg=point geom first=29deg corne commitType=frontier intent=EXPAND_MAP fr=197 exploreRoute=frontier-only cost=2. noise=cache67:obs-1/ defer=131 plan=225ms/9001,0,0,0,,,,,,,,,,,,,,,,,90.014,225.008,9001,load=shed loop=90 ema=121,0,lowObs=idle,0,2,0,0,0
158,161.824,5056,8.11876,-2.68705,-89.5476,3.99491,0.0632232,0.00385336,11.2685,26.8249,32074,119568,87494,19734,358,4,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=1.66m len=11 score=84.0 comp=0 fp=817/0.00 cont=0.0 wall=0.0 seg=point geom first=29deg corne commitType=frontier intent=EXPAND_MAP fr=197 exploreRoute=frontier-only cost=2. noise=cache67:obs-1/ defer=131 plan=225ms/9001,0,0,0,,,,,,,,,,,,,,,,,82.9918,225.008,9001,load=shed loop=83 ema=59,0,lowObs=idle,0,2,0,0,0
159,162.848,5088,8.11873,-2.7839,-90.1483,3.99488,-0.0336466,0.00385776,11.3654,26.8249,32074,119568,87494,19734,358,4,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=1.66m len=11 score=84.0 comp=0 fp=817/0.00 cont=0.0 wall=0.0 seg=point geom first=29deg corne commitType=frontier intent=EXPAND_MAP fr=197 exploreRoute=frontier-only cost=2. noise=cache67:obs-1/ defer=131 plan=225ms/9001,0,0,0,,,,,,,,,,,,,,,,,146.755,225.008,9001,load=shed loop=147 ema=64,0,lowObs=idle,0,2,0,0,0
160,163.872,5120,8.11848,-2.88074,-90.1483,3.99463,-0.130517,0.0038564,11.4622,26.8249,32074,119568,87494,19734,358,4,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=1.66m len=11 score=84.0 comp=0 fp=817/0.00 cont=0.0 wall=0.0 seg=point geom first=29deg corne commitType=frontier intent=EXPAND_MAP fr=197 exploreRoute=frontier-only cost=2. noise=cache67:obs-1/ defer=131 plan=225ms/9001,0,0,0,128,128,131,0,0,128,0,0,487,58,398,0.453125,0.546875,0.182752,1,quality_gate=n/a,98.8063,225.008,9001,load=shed loop=99 ema=61,0,lowObs=idle,0,2,0,0,0
161,164.896,5152,8.11823,-2.97759,-90.1483,3.99438,-0.227387,0.00385519,11.5591,26.8249,32074,119568,87494,19734,358,4,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=1.66m len=11 score=84.0 comp=0 fp=817/0.00 cont=0.0 wall=0.0 seg=point geom first=29deg corne commitType=frontier intent=EXPAND_MAP fr=197 exploreRoute=frontier-only cost=2. noise=cache67:obs-1/ defer=131 plan=225ms/9001,0,0,0,,,,,,,,,,,,,,,,,114.874,225.008,9001,load=shed loop=115 ema=61,0,lowObs=idle,0,2,0,0,0
162,165.92,5184,8.11798,-3.07443,-90.1483,3.99413,-0.324257,0.00385414,11.6559,26.8249,32074,119568,87494,19734,358,4,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=1.66m len=11 score=84.0 comp=0 fp=817/0.00 cont=0.0 wall=0.0 seg=point geom first=29deg corne commitType=frontier intent=EXPAND_MAP fr=197 exploreRoute=frontier-only cost=2. noise=cache67:obs-1/ defer=131 plan=225ms/9001,0,0,0,,,,,,,,,,,,,,,,,150.291,225.008,9001,load=shed loop=150 ema=66,0,lowObs=idle,0,2,0,0,0
163,166.944,5216,8.11773,-3.17128,-90.1483,3.99387,-0.421127,0.00385324,11.7528,26.9189,33370,123965,90595,19986,388,5,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=1.17m len=8 score=91.4 comp=0 fp=896/0.00 cont=0.0 wall=0.0 seg=point geom first=23deg corne commitType=frontier intent=EXPAND_MAP fr=199 exploreRoute=frontier-only cost=2. noise=cache40:obs-1/ defer=104 plan=200ms/1401,0,0,0,,,,,,,,,,,,,,,,,98.2158,199.562,1401,load=shed loop=98 ema=86,0,lowObs=idle,0,2,0,0,0
164,167.968,5248,8.11748,-3.26813,-90.1483,3.99362,-0.517997,0.00385251,11.8496,26.9189,33370,123965,90595,19986,388,5,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=1.17m len=8 score=91.4 comp=0 fp=896/0.00 cont=0.0 wall=0.0 seg=point geom first=23deg corne commitType=frontier intent=EXPAND_MAP fr=199 exploreRoute=frontier-only cost=2. noise=cache40:obs-1/ defer=104 plan=200ms/1401,0,0,0,,,,,,,,,,,,,,,,,86.4891,199.562,1401,load=shed loop=86 ema=64,0,lowObs=idle,0,2,0,0,0
165,168.992,5280,8.11723,-3.36497,-90.1483,3.99337,-0.614867,0.00385192,11.9465,26.9189,33370,123965,90595,19986,388,5,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=1.17m len=8 score=91.4 comp=0 fp=896/0.00 cont=0.0 wall=0.0 seg=point geom first=23deg corne commitType=frontier intent=EXPAND_MAP fr=199 exploreRoute=frontier-only cost=2. noise=cache40:obs-1/ defer=104 plan=200ms/1401,0,0,0,128,128,131,0,0,128,0,0,487,58,398,0.453125,0.546875,0.182752,1,quality_gate=n/a,251.055,199.562,1401,load=shed loop=251 ema=88,0,lowObs=idle,0,2,0,0,0
166,170.016,5312,8.11698,-3.46182,-90.1483,3.99312,-0.711737,0.00385149,12.0433,26.9189,33370,123965,90595,19986,388,5,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=1.17m len=8 score=91.4 comp=0 fp=896/0.00 cont=0.0 wall=0.0 seg=point geom first=23deg corne commitType=frontier intent=EXPAND_MAP fr=199 exploreRoute=frontier-only cost=2. noise=cache40:obs-1/ defer=104 plan=200ms/1401,0,0,0,,,,,,,,,,,,,,,,,81.9795,199.562,1401,load=shed loop=82 ema=62,0,lowObs=idle,0,2,0,0,0
167,171.04,5344,8.11673,-3.55866,-90.1483,3.99287,-0.808607,0.00385121,12.1401,26.9189,33370,123965,90595,19986,388,5,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,11,1.66387,wavefront frontier cost=1.17m len=8 score=91.4 comp=0 fp=896/0.00 cont=0.0 wall=0.0 seg=point geom first=23deg corne commitType=frontier intent=EXPAND_MAP fr=199 exploreRoute=frontier-only cost=2. noise=cache40:obs-1/ defer=104 plan=200ms/1401,0,0,0,,,,,,,,,,,,,,,,,79.9915,199.562,1401,load=shed loop=80 ema=52,0,lowObs=idle,0,2,0,0,0
168,172.064,5376,8.11649,-3.64887,-90.1483,3.99264,-0.898799,0.00385135,12.2304,26.9279,35261,130946,95685,19597,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.84m len=6 score=89.7 comp=0 fp=936/0.00 cont=0.0 wall=0.0 seg=point geom first=26deg corne commitType=frontier intent=EXPAND_MAP fr=195 exploreRoute=frontier-only cost=2. noise=cache1:obs-1/1 defer=86 plan=181ms/238,0,0,0,,,,,,,,,,,,,,,,,162.917,181.27,238,load=shed loop=163 ema=130,0,lowObs=idle,0,2,0,0,0
169,173.088,5408,8.11616,-3.77855,-90.1483,3.9923,-1.02857,0.0038514,12.36,26.9279,35261,130946,95685,19597,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=1.00m len=7 score=93.5 comp=0 fp=907/0.00 cont=0.0 wall=0.0 seg=point geom first=26deg corne commitType=frontier intent=EXPAND_MAP fr=195 exploreRoute=frontier-only cost=2. noise=cache38:obs-1/ defer=84 plan=84ms/434,0,0,0,,,,,,,,,,,,,,,,,976.772,83.9653,434,load=shed loop=977 ema=209,0,lowObs=idle,0,2,0,0,0
170,174.112,5440,8.11587,-3.88979,-90.1483,3.99201,-1.13986,0.00385214,12.4713,26.9279,35261,130946,95685,19597,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,7,1.00323,wavefront frontier cost=1.00m len=7 score=93.5 comp=0 fp=907/0.00 cont=0.0 wall=0.0 seg=point geom first=26deg corne commitType=frontier intent=EXPAND_MAP fr=195 exploreRoute=frontier-only cost=2. noise=cache38:obs-1/ defer=84 plan=84ms/434,0,0,0,128,128,131,0,0,128,0,0,487,58,398,0.453125,0.546875,0.182752,1,quality_gate=n/a,159.192,83.9653,434,load=shed loop=159 ema=67,0,lowObs=idle,0,2,0,0,0
171,175.136,5472,8.11562,-3.98664,-90.1483,3.99176,-1.23673,0.00385278,12.5681,26.9279,35261,130946,95685,19597,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,7,1.00323,wavefront frontier cost=1.00m len=7 score=93.5 comp=0 fp=907/0.00 cont=0.0 wall=0.0 seg=point geom first=26deg corne commitType=frontier intent=EXPAND_MAP fr=195 exploreRoute=frontier-only cost=2. noise=cache38:obs-1/ defer=84 plan=84ms/434,0,0,0,,,,,,,,,,,,,,,,,138.631,83.9653,434,load=shed loop=139 ema=60,0,lowObs=idle,0,2,0,0,0
172,176.16,5504,8.11537,-4.08348,-90.1483,3.99151,-1.3336,0.00385358,12.665,26.9279,35261,130946,95685,19597,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,7,1.00323,wavefront frontier cost=1.00m len=7 score=93.5 comp=0 fp=907/0.00 cont=0.0 wall=0.0 seg=point geom first=26deg corne commitType=frontier intent=EXPAND_MAP fr=195 exploreRoute=frontier-only cost=2. noise=cache38:obs-1/ defer=84 plan=84ms/434,0,0,0,,,,,,,,,,,,,,,,,77.1563,83.9653,434,load=shed loop=77 ema=57,0,lowObs=idle,0,2,0,0,0
173,177.184,5536,8.11509,-4.19324,-90.1483,3.99123,-1.44339,0.00385525,12.7747,27.3905,36626,133718,97092,17491,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.84m len=6 score=95.3 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=174 exploreRoute=frontier-only cost=2. noise=cache18:obs-1/ defer=83 plan=82ms/304,0,0,0,,,,,,,,,,,,,,,,,100.794,82.392,304,load=shed loop=101 ema=72,0,lowObs=idle,0,2,0,0,0
174,178.208,5568,8.11476,-4.31777,-90.1483,3.99091,-1.56799,0.00385899,12.8993,27.3905,36626,133718,97092,17491,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,6,0.838867,wavefront frontier cost=0.84m len=6 score=96.3 comp=0 fp=936/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=174 exploreRoute=frontier-only cost=2. noise=cache41:obs-1/ defer=81 plan=123ms/9001,0,0,0,,,,,,,,,,,,,,,,,132.516,122.721,9001,load=shed loop=133 ema=63,0,lowObs=idle,0,2,0,0,0
175,179.232,5600,8.11451,-4.41461,-90.1483,3.99065,-1.66485,0.00385981,12.9961,27.3905,36626,133718,97092,17491,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,6,0.838867,wavefront frontier cost=0.84m len=6 score=96.3 comp=0 fp=936/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=174 exploreRoute=frontier-only cost=2. noise=cache41:obs-1/ defer=81 plan=123ms/9001,0,0,0,128,128,131,0,0,128,0,0,487,58,398,0.453125,0.546875,0.182752,1,quality_gate=n/a,132.229,122.721,9001,load=shed loop=132 ema=64,0,lowObs=idle,0,2,0,0,0
176,180.256,5632,8.11432,-4.48725,-90.1483,3.99047,-1.73753,0.00386306,13.0687,27.3905,36626,133718,97092,17491,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,6,0.838867,wavefront frontier cost=0.84m len=6 score=96.3 comp=0 fp=936/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=174 exploreRoute=frontier-only cost=2. noise=cache41:obs-1/ defer=81 plan=123ms/9001,0,0,0,,,,,,,,,,,,,,,,,59.8384,122.721,9001,load=shed loop=60 ema=42,0,lowObs=idle,0,2,0,0,0
177,181.28,5664,8.11432,-4.48725,-104.478,3.99045,-1.73751,0.00388048,13.0687,27.3905,36626,133718,97092,17491,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,6,0.838867,wavefront frontier cost=0.84m len=6 score=96.3 comp=0 fp=936/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=174 exploreRoute=frontier-only cost=2. noise=cache41:obs-1/ defer=81 plan=123ms/9001,0,0,0,,,,,,,,,,,,,,,,,78.3576,122.721,9001,load=shed loop=78 ema=31,0,lowObs=idle,0,2,0,0,0
178,182.304,5696,8.11432,-4.48725,-114.716,3.99044,-1.73751,0.00389286,13.0687,27.3905,36626,133718,97092,17491,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,6,0.838867,wavefront frontier cost=0.84m len=6 score=96.3 comp=0 fp=936/0.00 cont=0.0 wall=0.0 seg=point geom first=27deg corne commitType=frontier intent=EXPAND_MAP fr=174 exploreRoute=frontier-only cost=2. noise=cache41:obs-1/ defer=81 plan=123ms/9001,0,0,0,,,,,,,,,,,,,,,,,61.2368,122.721,9001,load=shed loop=61 ema=30,0,lowObs=idle,0,2,0,0,0
179,183.328,5728,8.11432,-4.48725,-119.235,3.99043,-1.73752,0.00389817,13.0687,28.2019,37781,133966,96185,17248,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,6,0.838867,wavefront frontier cost=1.16m len=8 score=83.3 comp=0 fp=826/0.00 cont=0.0 wall=0.0 seg=point geom first=74deg corne commitType=frontier intent=EXPAND_MAP fr=172 exploreRoute=frontier-only cost=2. noise=cache64:obs-1/ defer=166 plan=175ms/1088,0,0,0,,,,,,,,,,,,,,,,,121.021,174.57,1088,load=shed loop=121 ema=76,0,lowObs=idle,0,2,0,0,0
180,184.352,5760,8.11432,-4.48725,-100.504,3.99045,-1.73753,0.00387642,13.0687,28.2019,37781,133966,96185,17248,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,6,0.838867,wavefront frontier cost=1.16m len=8 score=83.3 comp=0 fp=826/0.00 cont=0.0 wall=0.0 seg=point geom first=74deg corne commitType=frontier intent=EXPAND_MAP fr=172 exploreRoute=frontier-only cost=2. noise=cache64:obs-1/ defer=166 plan=175ms/1088,0,0,0,128,128,131,0,0,128,0,0,487,58,398,0.453125,0.546875,0.182752,1,quality_gate=n/a,149.762,174.57,1088,load=shed loop=150 ema=41,0,lowObs=idle,0,2,0,0,0
181,185.376,5792,8.11432,-4.48725,-81.1709,3.99048,-1.73753,0.0038512,13.0687,28.2019,37781,133966,96185,17248,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-route,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,1,frontier,6,0.838867,wavefront frontier cost=1.16m len=8 score=83.3 comp=0 fp=826/0.00 cont=0.0 wall=0.0 seg=point geom first=74deg corne commitType=frontier intent=EXPAND_MAP fr=172 exploreRoute=frontier-only cost=2. noise=cache64:obs-1/ defer=166 plan=175ms/1088,0,0,0,,,,,,,,,,,,,,,,,55.7934,174.57,1088,load=shed loop=56 ema=27,0,lowObs=idle,0,2,0,0,0
182,186.4,5824,8.11432,-4.48725,-79.9743,3.99048,-1.73754,0.00385079,13.0687,28.1622,37781,134155,96374,17714,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:hard-core heading  t=2.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=1.16m len=8 score=80.2 comp=0 fp=941/-0.00 cont=0.0 wall=0.0 seg=point geom first=119deg corn commitType=frontier intent=EXPAND_MAP fr=177 exploreRoute=frontier-only cost=2. noise=cache8:obs-1/1 defer=166 plan=191ms/1102,0,0,0,,,,,,,,,,,,,,,,,88.8283,191.097,1102,load=shed loop=89 ema=40,0,lowObs=idle,0,2,0,0,0
183,187.424,5856,8.11432,-4.48725,-87.8375,3.99047,-1.73754,0.00386183,13.0687,28.1622,37781,134155,96374,17714,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,RGBD_SNAPSHOT,frontier-hold,RGBD_SNAPSHOT:RGB-D snapshot set t=1.4s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=1.16m len=8 score=79.0 comp=0 fp=941/-0.00 cont=0.0 wall=0.0 seg=point geom first=108deg corn commitType=frontier intent=EXPAND_MAP fr=177 exploreRoute=frontier-only cost=2. noise=cache43:obs-1/ defer=166 plan=75ms/370,0,0,0,,,,,,,,,,,,,,,,,71.1303,75.1909,370,load=shed loop=71 ema=44,0,lowObs=idle,0,2,0,0,0
184,188.448,5888,8.11432,-4.48725,-88.751,3.99047,-1.73754,0.00386114,13.0687,28.1429,37781,134247,96466,17644,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:row forward after  t=2.2s d=0.00/0.28,0,none,0,-1,wavefront frontier cost=1.16m len=8 score=81.1 comp=0 fp=941/-0.00 cont=0.0 wall=0.0 seg=point geom first=105deg corn commitType=frontier intent=EXPAND_MAP fr=176 exploreRoute=frontier-only cost=2. noise=cache14:obs-1/ defer=163 plan=170ms/253,0,0,0,,,,,,,,,,,,,,,,,59.0072,169.604,253,load=shed loop=59 ema=154,0,lowObs=idle,0,2,0,0,0
